,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
782,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03271762142858662,0.013542871594212151,0.024621952618645405,0.01954709401227264,0.02591372112643371,0.01471804543400131,0.01609451664366504,0.022837954199479604,6
783,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.022043985136296438,0.012352289476039653,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.024415982347878142,0.0,0.003224181769338297,6
784,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016721101241185667,0.012575523623196997,0.02416783169836263,0.027561402557304417,0.02600038909006727,0.02270458171601752,0.02725094295347831,0.0,2
785,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02406909628661781,0.01198023256411075,0.027491781866349575,0.029320641018408956,0.02600038909006727,0.011751617672109572,0.0012802456421097193,0.02659949959704095,4
786,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01618231020119191,0.011087295975481377,0.014408262571338716,0.01798332649129083,0.016206909199475265,0.022818675091474897,0.0058525515067872885,0.05293031737997038,5
787,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020158216496318274,0.013096403299897464,0.035972288519677625,0.029320641018408956,0.02600038909006727,0.0223623015896454,0.026153589545955692,0.024450045084148754,4
788,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.013021991917511683,0.022840401315997592,0.01954709401227264,0.02600038909006727,0.03422801263721235,0.018289223458710275,0.0,6
789,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019498661947360395,0.013245226064669028,0.02820655207223844,0.01954709401227264,0.02600038909006727,0.014033485181257061,0.00018289223458710276,0.0,2
790,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.012277878093653872,0.015853925619339505,0.029320641018408956,0.008666796363355756,0.022818675091474897,0.018289223458710275,0.05373636282230495,1
791,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.012426700858425434,0.020153295278821405,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.018289223458710275,0.0,5
792,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02396691177903279,0.012426700858425434,0.028104442042825747,0.029320641018408956,0.02600038909006727,0.017684473195893047,0.0038407369263291575,0.02203190875714503,4
793,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.029726402206552295,0.011682587034567624,0.015316504411904268,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.0,0.0,1
794,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.012649935005582778,0.01934716346766855,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.0,1
795,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023279488728006267,0.013617282976597932,0.03251398304983187,0.029320641018408956,0.02600038909006727,0.03422801263721235,0.030908787645220363,0.006985727166899644,3
796,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.025332468380396284,0.013617282976597932,0.032479050671348576,0.025802164096199884,0.02600038909006727,0.033885732510840226,0.021215499212103917,0.020419817872475883,3
797,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.019628714957014064,0.012203466711268091,0.01880974226023331,0.01954709401227264,0.008666796363355756,0.024187795596963393,0.014082702063206913,0.0,5
798,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.020436901517004703,0.012947580535125902,0.020153295278821405,0.029320641018408956,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.0,1
799,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019201397925294874,0.011236118740252939,0.017425882651087573,0.02238142264405217,0.027820416326371975,0.022818675091474897,0.020118145804581305,0.03385390857805212,6
800,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02414341229213419,0.012203466711268091,0.028225361814498674,0.029320641018408956,0.02600038909006727,0.02635556973065351,0.0012802456421097193,0.019613772430141306,4
801,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02299151420663029,0.012947580535125902,0.022394341713826347,0.02550895768601579,0.02600038909006727,0.022818675091474897,0.008230150556419624,0.01692695428902606,6
802,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.021198640573547606,0.012873169152740121,0.02645187182996239,0.01954709401227264,0.02591372112643371,0.026583756481568258,0.04096786054751102,0.04110831755906329,2
803,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.021365851585959463,0.013989339888526837,0.017227036804336536,0.029320641018408956,0.02600038909006727,0.03240251862989435,0.02725094295347831,0.0002686818141115248,0
804,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020399743514246515,0.012649935005582778,0.020309147428977624,0.021501803413499904,0.03137380283534784,0.020764994333242158,0.01810633122412317,0.0,5
805,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023223751723868983,0.013245226064669028,0.020959427089974263,0.01954709401227264,0.008666796363355756,0.022818675091474897,0.03657844691742055,0.026868181411152475,1
806,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.01212905532888231,0.022302980108562357,0.029320641018408956,0.008666796363355756,0.03422801263721235,0.018289223458710275,0.05373636282230495,2
807,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023353804733522648,0.013170814682283245,0.030157391055228352,0.014073907688836299,0.02600038909006727,0.022818675091474897,0.02542202060760728,0.0,3
808,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02870455713070206,0.01421257403568418,0.03466635498560999,0.02169727435362263,0.02600038909006727,0.018140846697722545,0.02542202060760728,0.02471872689826028,3
809,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03617331568509832,0.012947580535125902,0.0233590127811726,0.027756873497427142,0.026520396871868614,0.012892551426683316,0.05175850238815008,0.001074727256446099,5
810,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.031584302344461815,0.012501112240811216,0.020690716486256644,0.029320641018408956,0.008666796363355756,0.022818675091474897,0.018289223458710275,0.0,6
811,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016414547718430598,0.012947580535125902,0.026115983575315364,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.00617968172456507,2
812,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.021365851585959463,0.012426700858425434,0.02174943626490406,0.01954709401227264,0.020800311272053812,0.015973072564032426,0.014448486532381118,0.041376999373174815,6
813,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.03407388852926057,0.013245226064669028,0.02654592054126356,0.02482480939558625,0.009706811926958448,0.03342935900901073,0.051026933449801665,0.019613772430141306,2
814,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019127081919778494,0.013245226064669028,0.027653008228580144,0.01954709401227264,0.02600038909006727,0.01928178045229629,0.026702266249717,0.0,2
815,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.017603603806692687,0.01131053012263872,0.016195188086060883,0.027756873497427142,0.023747022035594773,0.01300664480214069,0.013716917594032705,0.03465995402038669,5
816,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.020436901517004703,0.011905821181724969,0.017734899845362837,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.05486767037613082,0.0,5
817,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.025406784385912668,0.013691694358983713,0.026223467816802414,0.02853875725791805,0.011613507126896714,0.02213411483873065,0.03529820127531083,0.026868181411152475,6
818,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.018588290879784735,0.012277878093653872,0.028620366401963575,0.028050079907611235,0.012740190654132962,0.018939500325924164,0.0,0.03869018123205956,3
819,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.030655352275507055,0.013766105741369494,0.024990086145738544,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.026868181411152475,6
820,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.018272447856340118,0.012649935005582778,0.020959427089974263,0.018862945721843095,0.020453639417519584,0.03160386500169273,0.0,0.003492863583449822,6
821,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02832368760243061,0.013096403299897464,0.03200880711484275,0.025606693156077158,0.02600038909006727,0.024986449225165012,0.019752361335407097,0.029286317738156202,3
822,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03539299762717633,0.011905821181724969,0.0214968482974095,0.019742564952395365,0.010140151745126233,0.022476394965102772,0.03474952457154952,0.0,2
823,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.029299085174833105,0.013617282976597932,0.024587020240162114,0.01954709401227264,0.023400350181060542,0.023275048593304395,0.010973534075226164,0.0005373636282230495,6
824,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.04049293350573796,0.011905821181724969,0.020784765197557807,0.01954709401227264,0.02600038909006727,0.024187795596963393,0.0,0.0,2
825,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02786850206864278,0.01205464394649653,0.015853925619339505,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.03657844691742055,0.0,1
826,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020697007536312036,0.013914928506141056,0.023982421381797472,0.01954709401227264,0.024267029817396115,0.012322084549396446,0.00804725832183252,0.026868181411152475,5
827,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.028202924093466492,0.013096403299897464,0.029998851799034956,0.012314669227731763,0.027907084290005536,0.02259048834056015,0.008778827260180932,0.0,3
828,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.012277878093653872,0.01880974226023331,0.01954709401227264,0.008666796363355756,0.022818675091474897,0.0,0.0,5
829,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02350243674455541,0.013617282976597932,0.03251398304983187,0.029320641018408956,0.02600038909006727,0.03422801263721235,0.02030103803916841,0.01074727256446099,3
830,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01621017870326055,0.011905821181724969,0.017466189241645218,0.029320641018408956,0.021233651090221604,0.022818675091474897,0.008778827260180932,0.046213272027182256,5
831,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.01632165271153512,0.012649935005582778,0.02235672222930588,0.02052444871288627,0.022100330726557177,0.01757037982043567,0.018289223458710275,0.020419817872475883,6
832,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.017334208286695806,0.011682587034567624,0.011076251085240244,0.016126352560124926,0.013086862508667191,0.017684473195893047,0.004206521395503363,0.05293031737997038,0
833,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.017891578328068664,0.012947580535125902,0.03562565184088189,0.029320641018408956,0.02600038909006727,0.027838783611599374,0.026702266249717,0.023375317827702653,4
834,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024124833290755095,0.01212905532888231,0.02904492915583741,0.029320641018408956,0.02600038909006727,0.020080434080497908,0.0016460301112839247,0.012628045263241662,4
835,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.024886572347298,0.013542871594212151,0.02340738068984177,0.029027434608224868,0.023747022035594773,0.015858979188575054,0.03657844691742055,0.012628045263241662,5
837,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.012873169152740121,0.01880974226023331,0.029320641018408956,0.02600038909006727,0.011409337545737449,0.03657844691742055,0.026868181411152475,1
838,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02213688014319191,0.013245226064669028,0.03249248620153446,0.025313486745893066,0.025653717235533037,0.02635556973065351,0.02725094295347831,0.007523090795122694,3
839,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02504449385902031,0.013245226064669028,0.030353549795942212,0.02208821623386808,0.02600038909006727,0.023845515470591265,0.0,0.04943745379652056,3
840,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.02120793007423715,0.01205464394649653,0.022190121655000956,0.02599763503632261,0.012306850835965173,0.027154223358855128,0.0047551980992646715,0.016120908846691484,2
841,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.018579001379095184,0.011682587034567624,0.016122636223057124,0.029320641018408956,0.02600038909006727,0.03422801263721235,0.0,0.026868181411152475,1
843,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.01879265989495478,0.011533764269796062,0.011995241349954501,0.029320641018408956,0.02478703759919746,0.011409337545737449,0.013716917594032705,0.0,0
844,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.017501419299107663,0.01205464394649653,0.01880436804815896,0.02199048076380672,0.02383368999922833,0.026583756481568258,0.014997163236142424,0.0005373636282230495,5
845,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021598089103198152,0.011831409799339188,0.01750112162012851,0.02238142264405217,0.025653717235533037,0.030348837871661614,0.034932416806136624,0.04352645388606701,5
846,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.011905821181724969,0.028187742329978206,0.029320641018408956,0.02600038909006727,0.02977837099437474,0.0,0.014777499776133863,4
847,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02406909628661781,0.01198023256411075,0.02768525350102626,0.029320641018408956,0.02600038909006727,0.012322084549396446,0.0029262757533936442,0.02203190875714503,4
848,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.028955373649319847,0.012501112240811216,0.019296108452962202,0.020035771362579453,0.02600038909006727,0.014946232184916058,0.003109167987980747,0.007523090795122694,5
850,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024078385787307362,0.01198023256411075,0.027454162381829107,0.029320641018408956,0.02600038909006727,0.011751617672109572,0.0009144611729355138,0.02471872689826028,4
851,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.021365851585959463,0.012277878093653872,0.02547107812639308,0.01954709401227264,0.02600038909006727,0.016999912943148798,0.011887995248161679,0.026868181411152475,2
852,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.02434778130730424,0.012649935005582778,0.020970175514122967,0.027170460677058965,0.02600038909006727,0.024758262474250264,0.015728732174490837,0.02256927238536808,6
853,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03495639109476759,0.011236118740252939,0.02026346662634563,0.01954709401227264,0.02236033461745785,0.01757037982043567,0.03438374010237531,0.0,2
854,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.016721101241185667,0.012203466711268091,0.01504779380818665,0.029320641018408956,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.026868181411152475,1
855,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01814239484668645,0.013542871594212151,0.03830738366598373,0.029320641018408956,0.02600038909006727,0.02920790411708787,0.03621266244824634,0.01988245424425283,4
856,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.018579001379095184,0.01279875777035434,0.01880974226023331,0.029320641018408956,0.02600038909006727,0.011409337545737449,0.0,0.0,1
857,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.017724367315656804,0.01205464394649653,0.01868344827648603,0.022283687173990804,0.008666796363355756,0.03000655774528949,0.018289223458710275,0.03465995402038669,5
858,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.012203466711268091,0.028163558375643622,0.029320641018408956,0.02600038909006727,0.03023474449620424,0.0012802456421097193,0.01692695428902606,4
859,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.022396986162499244,0.012649935005582778,0.02170106835623489,0.01954709401227264,0.02600038909006727,0.03285889213172385,0.0,0.008597818051568793,6
860,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0175664458039345,0.012277878093653872,0.022039643716919088,0.029320641018408956,0.02600038909006727,0.011409337545737449,0.00402362916091626,0.03224181769338297,2
861,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.01212905532888231,0.03007677787411307,0.029320641018408956,0.02600038909006727,0.030577024622576363,0.0,0.004030227211672871,4
862,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01805878934048052,0.012947580535125902,0.023453061492473764,0.023847454694972618,0.02600038909006727,0.03228842525443698,0.05486767037613082,0.0,6
863,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019879531475631845,0.01279875777035434,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.053770316968608206,0.037884135789724986,6
864,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02414341229213419,0.01346846021182637,0.028494072418216294,0.029320641018408956,0.02600038909006727,0.0326307053808091,0.0331034944602656,0.018270363359583684,2
865,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01770578831427771,0.012352289476039653,0.013392536489286119,0.014562585039143115,0.02600038909006727,0.011979804423024322,0.03657844691742055,0.026868181411152475,0
866,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020037452987354158,0.013021991917511683,0.035993785367975026,0.029320641018408956,0.02600038909006727,0.03228842525443698,0.025787805076781484,0.023106636013591128,4
868,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019507951448049943,0.01339404882944059,0.016660057430492363,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.018289223458710275,0.0,1
869,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.023892595773516406,0.012426700858425434,0.02786797671155424,0.02609537050638397,0.009793479890592004,0.014603952058543935,0.00201181458045813,0.03062972680871382,3
870,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.017185576275663045,0.012501112240811216,0.034037572172910764,0.029320641018408956,0.02600038909006727,0.012778458051225943,0.028165404126413825,0.026868181411152475,4
871,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019127081919778494,0.012947580535125902,0.035182279344747824,0.029320641018408956,0.02600038909006727,0.02110727445961428,0.026702266249717,0.025793454154706377,4
872,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.027840633566574135,0.01198023256411075,0.01330654909609648,0.020133506832640816,0.03380050581708745,0.022818675091474897,0.014997163236142424,0.0,0
873,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.017408524292212187,0.013319637447054809,0.037135805433774906,0.029320641018408956,0.02600038909006727,0.03228842525443698,0.014814271001555324,0.01800168154547216,4
874,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019582267453566324,0.011087295975481377,0.01615488149550324,0.01954709401227264,0.009533475999691333,0.011409337545737449,0.0,0.0260621359688179,6
875,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016888312253597524,0.012203466711268091,0.022071888989365202,0.02609537050638397,0.02600038909006727,0.013348924928512813,0.016277408878252145,0.033585226763940594,2
876,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.021365851585959463,0.012277878093653872,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.05373636282230495,6
877,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.01212905532888231,0.02995854520847731,0.029320641018408956,0.02600038909006727,0.027838783611599374,0.0,0.0072544089810111685,4
878,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.021598089103198152,0.012277878093653872,0.025073386432891004,0.013389759398406758,0.02600038909006727,0.022248208214188023,0.0018289223458710275,0.005910999910453544,2
879,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0349192330920094,0.013021991917511683,0.03168098017830725,0.02482480939558625,0.025307045380998806,0.021563647961443777,0.012619564186510088,0.0018807726987806735,3
880,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020390454013556963,0.013170814682283245,0.028214613390349967,0.02199048076380672,0.02600038909006727,0.03377163913538285,0.018289223458710275,0.0,2
881,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.01205464394649653,0.01880974226023331,0.01954709401227264,0.008666796363355756,0.03422801263721235,0.018289223458710275,0.0,5
882,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.018783370394265232,0.01279875777035434,0.0347899618633201,0.029320641018408956,0.02600038909006727,0.020080434080497908,0.02725094295347831,0.023106636013591128,4
883,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.031584302344461815,0.013245226064669028,0.01961587407138617,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.05486767037613082,0.026868181411152475,1
884,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020659849533553844,0.011905821181724969,0.01757904769520662,0.029222905548347597,0.02600038909006727,0.019509967203211038,0.014265594297794015,0.004030227211672871,5
885,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.02493301985074574,0.012575523623196997,0.02756970794142768,0.026193105976445336,0.009446808036057774,0.015630792437660305,0.0032920602225678494,0.027942908667598576,3
886,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020186084998386918,0.013245226064669028,0.028214613390349967,0.01993803589251809,0.02600038909006727,0.02692603660794038,0.006401228210548596,0.0,2
887,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02411554379006555,0.012203466711268091,0.02820655207223844,0.029320641018408956,0.02600038909006727,0.016885819567691425,0.003657844691742055,0.017732999731360635,4
888,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.020436901517004703,0.012277878093653872,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.009693288433116447,0.05373636282230495,6
889,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.026372892457625616,0.012575523623196997,0.026747453494051773,0.027072725206997602,0.01993363163571824,0.011409337545737449,0.029628542003110648,0.003761545397561347,3
890,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021598089103198152,0.013766105741369494,0.03279881628977255,0.029320641018408956,0.01976029570845112,0.018140846697722545,0.017008977816600556,0.0,3
891,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.01205464394649653,0.01880974226023331,0.01954709401227264,0.008666796363355756,0.03422801263721235,0.018289223458710275,0.0,5
892,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.015792151172230907,0.014138162653298399,0.016122636223057124,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.05486767037613082,0.026868181411152475,0
893,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019898110477010945,0.01272434638796856,0.020153295278821405,0.01954709401227264,0.02600038909006727,0.015516699062202932,0.016826085582013452,0.003761545397561347,5
894,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01948937244667085,0.01272434638796856,0.035311260434532275,0.029320641018408956,0.02600038909006727,0.019738153954125787,0.03072589541063326,0.024450045084148754,4
896,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.018579001379095184,0.012426700858425434,0.020959427089974263,0.01954709401227264,0.008666796363355756,0.03422801263721235,0.0,0.0,6
897,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.017650051310140427,0.012203466711268091,0.014241661997033793,0.029320641018408956,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.026868181411152475,1
898,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03456623206580659,0.013096403299897464,0.03181533548016606,0.020915390593131723,0.02591372112643371,0.021563647961443777,0.01133931854440037,0.0,3
899,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.013766105741369494,0.018272321052798076,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.026868181411152475,1
900,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.03808695282714513,0.013021991917511683,0.031119375016537425,0.01954709401227264,0.023400350181060542,0.01300664480214069,0.009327503963942241,0.0,3
901,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.02183032662043684,0.011905821181724969,0.012091977167292843,0.025313486745893066,0.02600038909006727,0.023617328719676516,0.03072589541063326,0.0,0
